id,categoryA,categoryB,categoryC,categoryD,categoryE,categoryF,featureA,featureB,featureC,featureD,featureE,featureF,featureG,featureH,featureI,compositionA,compositionB,compositionC,compositionD,compositionE,compositionF,compositionG,compositionH,compositionI,compositionJ,unit,result
3a90fca16347047e97013f6a3e53863b619c57bbcc3c91d15d356e1c1f1f985d,catA_14,catB_0,catC_101,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.037048261
e2b972e7d768e3113459c5f86e36f90206bcaec3b436d91c413721cbc9ed8335,catA_10,catB_0,catC_1008,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.101534239
326773eb8fdd296aba6f8c270de58becc8d10d245083f470b8214b8731b115b3,catA_10,catB_0,catC_29,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.006520276
7b4945290dc8682aa3ebc3e44f3ec6e92078704d04a7e2318137eba245aa5821,catA_10,catB_0,catC_99,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.032462811
7b80a785d4d2e38d99d3d08fd675bec6ffff67ffa87f29e59640ab375f084aa2,catA_10,catB_0,catC_354,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.00483473
689c2e0ab8318e6c6ceeabb14158c3dabe56976975be0aa708a7a178f20e0ae3,catA_40,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,7.08E-07
7a34e562930a2ec914bb544c6180c2002cd8e459c2bfcc8bc70ccba68fc5fa82,catA_68,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,7.08E-07
dc21fc3509514ef1a142c53d2948769875ed8a95d790486ee684d3bd107ad0f2,catA_38,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,5.60E-05
8fd65a5e71639c53684d4033993d4e509c1449ff85b3431f99c356f593aa4f02,catA_0,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.093022641
3fc6976cfe10aeac47c9de2c1a6acd5afa024f029dc44f348c23e6642b02165c,catA_4,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.033116925
0d2929f5b6dd84109e7169e825fb882277d8d8570e39807fc834b8f891900250,catA_12,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_11,0.095969182
f6b1014231ab12519223d2200a21aef2648c14b80b2d21565f96d0ff5ed60250,catA_8,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.005089094
2132d8f0ca5bec72768ae8add46269e8336e1345ec5f93ec09b57706eecc6e26,catA_12,catB_0,catC_101,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_11,0.086051367
23550bbc59cf2ec8380fd141a67ad382e81901d18a5f8e08e6693dee278a2433,catA_6,catB_0,catC_101,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_7,0.508307024
1262ecac6cdd02a6ef98a57e5e2f251901d376728469d690aa4436cd6db1edee,catA_19,catB_0,catC_101,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_13,0.325368086
13d37524e89a1875b4188bdaed1024c5b9c53765b5798fd1c6d91bb16b72a702,catA_2,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_18,0
d710a045fd34fc800bc7c8bf833636168e4b9b216d6aa8496ec2f318c04bfbf4,catA_13,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.123102356
124c5329e4080b4b996a5a2e7dc431fa2c70b269cc654014396b0e5dc2a4fa6f,catA_2,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.002981897
d9cc10101ae80c6feb3b0dcefe7fd05d5b8e2fcb6ddad8626e50767b4f1cd112,catA_7,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_8,0.471798685
e7643dc9b577dc44c3550f0284b28c9c19ee019c98362d561874736db081fef4,catA_15,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.015765981
204f7d5ce58bcd65d5eedaa3aaebbe06a21115f6d3d71711a98fd2059814d483,catA_18,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.048431548
cea5bfbff1b4dd45bbd897dc4ca8265c35f148f1b0200d21a0ba16c43fb1649f,catA_5,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.053891658
6344ed77b48325829207318afbb1085dceefeaba23e8cae2be33c989eef74368,catA_3,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.015097375
0b1ac5ba0edf5b7e053037db1643c197bd4e8213877b8a45a1343be36bd14591,catA_4,catB_0,catC_574,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.024247694
2593ddd8d936c9b787832986e14334add4829fb86945764e6a98767531eee7ce,catA_1,catB_0,catC_574,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_6,0.000989939
8c0765d1cc3ec89691fddd8c50a878b58f053be0111cfef6b95139227a1e6a0c,catA_7,catB_0,catC_1068,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_8,0.584303076
0aa07099f9b3961c62f0926975fa76422af60f55309f5f41f83f0cab1a40b514,catA_2,catB_0,catC_475,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.005456591
5ca75a1edc95e8e2b67c210056411079162d686e410a1e86ff0ef843dfa42844,catA_9,catB_0,catC_475,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_10,0.65093133
644358e303d7df735891aea0271c389b78104c640d56a9d8af9cc37bec7c77f0,catA_8,catB_0,catC_475,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.004627017
ccb08bd8b2d446919d4709e35fe2351de8efd5d650e1b33a811569ee7b2f1f64,catA_15,catB_0,catC_475,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.06331124
172f6cf889cd1562168670fecad85f20cb062925f8d6164755f68a1072687900,catA_10,catB_0,catC_2648,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.012109172
de51dc3281f6376fe8c53c25ba0f073a438aa8cc90cd1336e26f85a22031b27d,catA_10,catB_0,catC_2426,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.010947019
be885b8837620f877787bb9f7bb4381988c6f9a8ab3c9bec5ba5fb73b0500eac,catA_10,catB_0,catC_2685,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.064500845
b194fb959c9e44fee76d24bbb53212ffcdc8a0cbe7cce6534f4332c5e3d3bfdc,catA_12,catB_0,catC_1266,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_11,0.103691686
b364c0c7d4aaaf5fbac07e24e0989e3de84af8db9b91eceaa75087cce5f0f82a,catA_14,catB_0,catC_111,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.040583984
36620276652aa6b688cc0de98e6c4549251a0094f918cb20b59808cf585745e4,catA_2,catB_0,catC_111,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.026243892
4b09b1f5e4d33c802efd222d3c6f1104c60c122bdb76354ccbb478f4985f1669,catA_4,catB_0,catC_101,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.018096549
832d36eaf222d5bf609e94e869ffd3f2a1219c4cf9ec70e794a85c00d0fd59d9,catA_6,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_7,0.499887972
3c8db62969fdc6c611e1ef361b0b4a4197757661df516997caecc7dc326b7068,catA_15,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.025310721
7169a04a16c88b3bad361ffc7e5ac81033e18347d369620da264454f68f97b25,catA_14,catB_0,catC_574,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.037932268
9c996b42a4a6b4bcf952250ddc67c7886ec3892f3aa108e2d68af3906cda46a8,catA_10,catB_0,catC_2667,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.020595074
98d2693bc88e6c38b7014a15bd6b9c0fe0205565b682f8c3fdf00e4122e2fb1b,catA_10,catB_0,catC_120,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.023305551
d3e8fff463bf9f53fdcebe33586eb23661b78ff23edb1662acf15f535f370222,catA_10,catB_0,catC_2488,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.029988948
bab8c5887d5662909d10917d5a10c292ff1802b92417648b86f5f58583a9c103,catA_10,catB_0,catC_562,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.022051563
bb5805f603748ea8e067e8e05f6200177c57b1a3e690994b7d1ac38861cb6e2e,catA_10,catB_0,catC_43,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.016773305
587721e04e7db7d429b0701316fc6fe71713ee7b041451b8866e8cdc2f805d15,catA_10,catB_0,catC_43,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.013853708
f95f772d4dbff271b6a2e3c4d053fff7cf6eae560eb4a6fa3fe3bbd65af5b237,catA_10,catB_0,catC_411,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.007797631
5614a3ffd8b700dcd2c02775e482462b37c95d0c92e0f875ac1628f1f0d79949,catA_10,catB_0,catC_824,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.027430562
8ff208e883ae70ef3391507f00ce289ef47fd0dc589864850196c9825172703a,catA_10,catB_0,catC_1943,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_4,0.016712885
9f42af96e2cdd237a970d19d5876e8e1bc8fd880c5c601b7ef17cbb1ce016ece,catA_4,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.017953555
63a3b27547690eddc1561237a64177f60429625041a00b9e5f32eaa741d2106b,catA_2,catB_0,catC_481,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.012334617
da0c3f2eabd667c9826cffa7ee0f01d6bff44b4a7a8fe698c26dcef4d4227470,catA_2,catB_0,catC_668,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.014840742
1c98fffc8c7a31ef9ea948708931148cb95186f8d1c4c985a7629c672a898a93,catA_2,catB_0,catC_644,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.004494225
f9e8072c3d1711f769e634677c27d4acaf18b00cc2b9cf2bd391594c57df951f,catA_2,catB_0,catC_528,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.000490025
380e98655d36a67a29852187ff9012f3dd3012a52e06d5aa08ac5cd1f7e61107,catA_2,catB_0,catC_577,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.000630032
bc313cc4dd6f1906fe8fbbaaafde42e1fb4c1932d802e51df2bb54263738a38d,catA_2,catB_0,catC_665,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.004550228
2a7bba7ffe8330157b121f96a022bb00319c32159a2a6480c57277d4a0daf20e,catA_2,catB_0,catC_672,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.014546727
94d7938a88bc8e87d7997b7624ef5224da4dbe69df90ba5d9582604f172d08d7,catA_1,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_6,0.000742497
388d647d660cf8efc386708aedb53ff4c3555bd73fc82a2cc9eae5a830f4cff1,catA_8,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.004120937
94661b68b3cb328521ce31afb7eb071d8e8cab19366841601259077417415a94,catA_3,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.011212223
3775d155bcecdb4d63ff987b33e9520626b0e5de4301012f475223acce383641,catA_14,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.049675581
7047e44ec9853e462025163557e9ed38be2e3ed278852a0ccfbfb2b9ba6242a6,catA_16,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_2,8.42E-05
76bd50837ee564c7d829d03919473af4cfd5e222778cdf7c72b17ab6b02f89b1,catA_18,catB_0,catC_115,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.029140814
20825d89256cdfd17451c4f485ca9bcc8197756e73e3d1c94fa06d9d19b742c0,catA_0,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.040826782
89a1e3e1496cf2a3bd97139285f8bb6696fe59c567163abdf7146ca98db0f295,catA_13,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.056239109
6c18e096800e47f68d0fd866735da6b513865916866e98f899dd9f6863808ac6,catA_11,catB_0,catC_138,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.103643003
736de943c082a7dd400eab520d053850814b9012f9f2334a2e13c541c8b71e9f,catA_7,catB_0,catC_574,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_8,0.399681474
7d8c1dab636318b88fd4c8bdf19d64902859c8daad4e9c039522abf38600c98d,catA_0,catB_0,catC_679,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.119402071
9c04db002a5b3d33c3cb648d583a94249338714742368c4e6a49da0ec23c361d,catA_7,catB_0,catC_679,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_8,0.542308272
0bcbc8adb3ab520e5405b2e005699c1f38c050d6e6a1478a1596024c4d1141fd,catA_0,catB_0,catC_404,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.001266576
4fa2f2b5fbfe354e795ffbe13db15087e944ed4bde771ee08c748a6586eb4c5d,catA_0,catB_0,catC_163,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.01058798
d681b684a250747aa9eb5726d01bb2630f771320906c8889c21112906daff056,catA_0,catB_0,catC_663,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.001720648
3407d4820dd767ecfe0740ff9bb980bd513aab9298e2297ada86461d864e4695,catA_0,catB_0,catC_538,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.006084909
ab5ee8aea97297a8e61a09f05bddcbfb20d7e7abc6c30bf707eeea18f322d420,catA_0,catB_0,catC_590,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.008487017
54da68e839e1ce6298a545e6bf5ec592d5887128651c58b2324b6720f231f765,catA_0,catB_0,catC_823,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.049696937
e47135aa899c54155ec17afcf153a72d6606c71df18a207aecbd40ed87e3fa93,catA_1,catB_0,catC_123,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_6,0.000251223
4b98b4fa232787182dae4f0231cbebd858c490f5b69805932a26c28767746b2a,catA_1,catB_0,catC_182,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_6,4.88E-05
e9ed7ba626c732b14585b3d356afff3f4d32a4e254600c016533bc75bb0024fc,catA_1,catB_0,catC_291,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_6,0.000897572
7a485c989fb849c077b43c8d79c3f57a31d686180dcfc2e90708742656db356b,catA_1,catB_0,catC_194,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_6,5.61E-05
5efa25ce276b2dd51a4b8bcf08b9f19371b8c6c0435171e7ec418dcb6d2213cf,catA_0,catB_0,catC_681,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.143976744
f88b597af2f58def454b3bf726d215ca60aa99fc901aad6277d1bac632c4fa5b,catA_0,catB_0,catC_1116,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.008842275
a9a51bba21d2a741f31d7c6cebd2eb2bd97708456d31f55f2aa01971f2e7dc7d,catA_0,catB_0,catC_900,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.179415487
900c4e44a6a573c49df35ed3e2fbc4b1d2b56104cab30f04fad65212df547e2c,catA_0,catB_0,catC_181,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.072701652
89938bffe253c6309f5c1407640b66e0186d72c882bd7fcf435d85f3e493258e,catA_0,catB_0,catC_344,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.156064925
fbbc62f62d2c3d724983055e6459ae9e49eeee8a5db084e1feea49e9000d4451,catA_59,catB_0,catC_23,catD_1,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,7.08E-07
5e28b0d0dafd269bb7060eaa9f531e3dd737731a9fdb4877054c8d3e21c21b70,catA_76,catB_0,catC_23,catD_1,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,0.013396653
ef51c0f621bf0d034f82b0f196ce28190db6ca46e5060c7828e8d6047eada8c3,catA_9,catB_0,catC_1278,catD_0,catE_10,catF_0,6194.875,6.933793362,0.010660574,79.8376858,6.45862161,0,41308012850,21.86710188,530038,0.4,5.44,16.72,12.14,37.62,1.38,0,12.73,0.76,13.57,unit_10,0.639008584
4a8c84edc54b974d1c0662fbe99f479136166e660d4e23f3a031f6f30b04805c,catA_8,catB_0,catC_1278,catD_0,catE_10,catF_0,6194.875,6.933793362,0.010660574,79.8376858,6.45862161,0,41308012850,21.86710188,530038,0.4,5.44,16.72,12.14,37.62,1.38,0,12.73,0.76,13.57,unit_9,0.000285165
a467171f856bf8995ba58202416f4240290a774f95b01f9deb4e739849e878f3,catA_14,catB_0,catC_430,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.012872884
